id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
17175521,Old Town Duplex Loft off Las Ramblas,2639182,Marius,Ciutat Vella,el Raval,41.379253857378714,2.167744468390984,Private room,59,1,15,2017-06-01,5.23,1,42
732616,Big apartment near Plaza Catalunya,2967830,Mr. Dani P.R.,Ciutat Vella,el Raval,41.38470975871136,2.165463716864522,Entire home/apt,170,3,28,2017-01-25,0.56,3,315
1074062,Center of Barcelona close to Macba,4860732,Los,Ciutat Vella,el Raval,41.38483127568133,2.170326618565897,Entire home/apt,100,2,11,2017-01-01,0.24,1,37
8990296,Renting in November,46885739,Miruchos,Ciutat Vella,el Raval,41.379992917269426,2.1685307120481436,Private room,60,1,0,,,1,0
18427490,*AMAZING IN RAMBLAS DE RAVAL  BARCELONA CENTER*,127701734,Pep,Ciutat Vella,el Raval,41.3774293670653,2.1716525329124674,Entire home/apt,50,2,0,,,1,229
4134025,Universitat Sq. Barcelona downtown,14369643,Peter,Ciutat Vella,el Raval,41.38327929008204,2.164016846219659,Entire home/apt,44,31,45,2017-02-08,1.41,1,124
667143,CENTER PERFECT BASE TO EXPLORE BCN,3374569,Luis Y Ricardo,Ciutat Vella,el Raval,41.3804123378266,2.1716422681038328,Private room,78,3,167,2017-05-28,2.90,1,17
18755315,BHN flats E101,94665134,Bhn,Ciutat Vella,el Raval,41.37735720634947,2.165507614278038,Entire home/apt,55,3,0,,,4,356
16979250,Urban-Spanish Loft,113632359,Yuda,Ciutat Vella,el Raval,41.37823221399239,2.169015620395793,Entire home/apt,120,4,2,2017-04-01,0.48,1,133
5313915,Double bedroom with Terrace,27520277,Alex,Ciutat Vella,el Raval,41.37805840432069,2.166413426117025,Private room,83,3,53,2017-05-12,1.94,3,322
9836073,Cosy fully furnished studio,49719805,Paolo,Ciutat Vella,el Raval,41.38136003279786,2.1680630406142787,Entire home/apt,40,1,1,2015-12-27,0.06,1,0
3610157,Cozy attic flat in the city center,854475,Franco,Ciutat Vella,el Raval,41.382290582702836,2.165260093944263,Entire home/apt,100,1,2,2015-06-18,0.06,1,0
