id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3790524,Habitación doble con Balcón centro,8559860,Thania,Ciutat Vella,el Raval,41.375746910410875,2.172199253455366,Private room,25,7,0,,,1,0
21223094,VERY CENTRAL LOCATION!!!,92150613,Dean,Ciutat Vella,el Raval,41.378199835343594,2.1689576460807722,Private room,60,1,0,,,4,333
12768872,central cosy apartment,22682463,Pierre,Ciutat Vella,el Raval,41.37646016978156,2.1683139016888653,Entire home/apt,30,5,55,2017-08-06,3.18,1,10
19191417,Apartamento Céntrico y Encantador 2A,132589594,Turma,Ciutat Vella,el Raval,41.383695834622436,2.164817744583124,Entire home/apt,90,2,20,2017-09-30,5.41,4,315
9688685,Apartment in Barcelona,50041968,Susanna,Ciutat Vella,el Raval,41.37934775722719,2.168108775617376,Entire home/apt,70,7,1,2016-01-09,0.05,1,0
21223019,VERY CENTRAL LOCATION!!,92150613,Dean,Ciutat Vella,el Raval,41.37935776656611,2.170887872607039,Private room,62,1,0,,,4,337
19977831,Nice rooms in BCN city centre,102860488,Pilar,Ciutat Vella,el Raval,41.378850678299436,2.1727462758340943,Private room,203,2,2,2017-08-17,0.95,1,156
21036631,Private room in the ramblas,147804332,Patricia,Ciutat Vella,el Raval,41.376832522215224,2.174924790415874,Private room,54,1,0,,,2,89
15980012,Cosy & design au cœur de Barcelone,512759,Sébastien,Ciutat Vella,el Raval,41.375277234379695,2.17169492762565,Entire home/apt,70,2,5,2017-07-10,0.54,1,0
21222893,VERY CENTRAL LOCATION!,92150613,Dean,Ciutat Vella,el Raval,41.38060480868702,2.170889962427006,Private room,68,1,0,,,4,338
20633056,Luminosa habitación en el centro de Barcelona,79653844,Sheyla,Ciutat Vella,el Raval,41.384986861932866,2.164110594575361,Private room,35,2,3,2017-09-15,2.05,1,304
19453367,Single room in Barcelona´s heart - only for girls!,17553261,Cecilia,Ciutat Vella,el Raval,41.38403703855465,2.1658394552938636,Private room,30,3,6,2017-10-01,1.84,1,0
18588760,Catalonian-style loft in Raval,114124919,Gloria,Ciutat Vella,el Raval,41.379223518665164,2.1697503243424454,Entire home/apt,99,2,3,2017-09-22,0.68,1,25
18732436,Cosy flat in the heart of BCN,130284044,Òscar,Ciutat Vella,el Raval,41.37800296316773,2.172288192757455,Entire home/apt,120,3,4,2017-09-09,1.38,1,11
2610473,Cozy Rooms in Old town Barcelona - Metro Liceu,12980367,Sylvie,Ciutat Vella,el Raval,41.38026126643865,2.1683401889897054,Private room,90,2,103,2017-10-03,2.47,2,70
6018066,Double bed room near Ramblas,10884335,Carlos,Ciutat Vella,el Raval,41.38040691278479,2.1714331804814626,Private room,47,1,118,2017-09-23,3.95,1,93
20829284,HABITACION GRUPOS,144559506,Lou,Ciutat Vella,el Raval,41.383883931815596,2.170133536467455,Private room,50,1,1,2017-09-12,1,5,346
20239438,Bedroom in large shared appartment,138761451,Karim Kimo,Ciutat Vella,el Raval,41.37938234060631,2.1638729608057434,Private room,55,1,1,2017-08-16,0.57,2,0
6345557,Bright Double Room in the center of BCN for 2-4,33048789,Karina,Ciutat Vella,el Raval,41.376904044883034,2.169663373994551,Private room,38,1,106,2017-09-13,3.75,3,357
2938860,PRIVATE DOUBLE ROOM WITH BATHROOM,15005753,Pep,Ciutat Vella,el Raval,41.376824203762276,2.16577502717085,Private room,60,2,97,2017-10-05,5.01,1,333
13228038,Nice apartment with double bedrooms next to Rambla,12168620,Alexander,Ciutat Vella,el Raval,41.3825936457563,2.1691783596203034,Entire home/apt,150,2,69,2017-10-02,4.16,1,338
12507117,NEW RAMBLA APARTMENT,11322592,Stephane,Ciutat Vella,el Raval,41.37920608745503,2.1747106785087555,Entire home/apt,75,3,65,2017-09-29,3.76,1,258
18470913,BIG ROOM WITH PRIVATE BATH,128105599,Noelle,Ciutat Vella,el Raval,41.375176607028486,2.1712074291991335,Private room,40,2,17,2017-10-05,4.05,1,18
10541043,LOVELY DOUBLE ROOM IN BCN CITY PORT,24282359,Daniel,Ciutat Vella,el Raval,41.37585720024097,2.1748889140526533,Private room,50,1,10,2017-09-18,0.59,3,365
9116045,大きく綺麗な快適ハウス。Big comfortable house,47499138,Hiroko,Ciutat Vella,el Raval,41.37832311427674,2.166533090481325,Private room,33,2,96,2017-10-03,4.19,6,75
18667490,Cosy  room in the center of Bcn!!,33274839,Anny,Ciutat Vella,el Raval,41.3799408320963,2.169464318140137,Private room,45,1,16,2017-09-30,4.17,3,245
13948849,Lovely and very centric DBL. room!!,9206404,Diego,Ciutat Vella,el Raval,41.38462357191889,2.1676840397827646,Private room,35,2,37,2017-09-18,2.47,4,158
21223262,VERY CENTRAL LOCATION!!!!,92150613,Dean,Ciutat Vella,el Raval,41.379610539234555,2.1700580814549006,Private room,32,1,0,,,4,332
20977719,Habitación con terraza privada en el centro de BCN,140591420,Pablo,Ciutat Vella,el Raval,41.38070409879607,2.1655232659500725,Private room,70,1,0,,,1,95
5691131,Gran Habitacion en Barcelona,29506127,Omar,Ciutat Vella,el Raval,41.38047220761757,2.164570255393774,Private room,30,2,52,2017-10-03,1.71,1,353
3635498,Big room in huge flat in Raval,1122938,Lena,Ciutat Vella,el Raval,41.37696815986661,2.1751497343303674,Private room,69,3,16,2017-05-03,0.80,1,0
512625,THE WAY WE LIVE ensuite,1027356,Jesper,Ciutat Vella,el Raval,41.37980018639736,2.168020005394518,Private room,54,1,241,2017-09-15,3.73,2,151
